id,setId,number,name,set_code,set_name,rarity,color,type,slug,hp,stage,prew_stage_name,attack,ability,text,weakness,retreat,rule
A2a-016,A2a,16,Barboach,A2a,Triumphant Light,Common,Water,Pokemon,a2a-16-barboach,60,Basic,,"[{""info"": ""{WC} Mud-Slap 30"", ""effect"": """"}]",[],"Its two whiskers provide a sensitive radar. Even in<br />muddy waters, it can detect its prey’s location.",Lightning,1,
A2a-017,A2a,17,Whiscash,A2a,Triumphant Light,Uncommon,Water,Pokemon,a2a-17-whiscash,120,Stage 1,Barboach,"[{""info"": ""{WWCC} Thrash 80+"", ""effect"": ""Flip a coin. If heads, this attack does 60 more damage. If tails, this Pok\u00e9mon also does 20 damage to itself.""}]",[],"It is extremely protective of its territory. If any<br />foe approaches, it attacks using vicious tremors.",Lightning,3,
A2a-018,A2a,18,Snorunt,A2a,Triumphant Light,Common,Water,Pokemon,a2a-18-snorunt,60,Basic,,"[{""info"": ""{W} Icicle 20"", ""effect"": """"}]",[],It is said that several Snorunt gather under giant<br />leaves and live together in harmony.,Metal,1,
A2a-019,A2a,19,Froslass,A2a,Triumphant Light,Uncommon,Water,Pokemon,a2a-19-froslass,90,Stage 1,Snorunt,"[{""info"": ""{WC} Blizzard 40"", ""effect"": ""This attack also does 10 damage to each of your opponent's Benched Pok\u00e9mon.""}]",[],"When it finds humans or Pokémon it likes,<br />it freezes them and takes them to its chilly<br />den, where they become decorations.",Metal,1,
A2a-020,A2a,20,Snover,A2a,Triumphant Light,Common,Water,Pokemon,a2a-20-snover,70,Basic,,"[{""info"": ""{WC} Corkscrew Punch 30"", ""effect"": """"}]",[],"During cold seasons, it migrates to the<br />mountain’s lower reaches. It returns to the<br />snow-covered summit in the spring.",Metal,2,
A2a-021,A2a,21,Abomasnow,A2a,Triumphant Light,Rare,Water,Pokemon,a2a-21-abomasnow,120,Stage 1,Snover,"[{""info"": ""{WWC} Mega Punch 80"", ""effect"": """"}]","[{""info"": ""Vigor Link"", ""effect"": ""If you have Arceus or Arceus ex in play, attacks used by this Pok\u00e9mon cost 1 less {C} Energy.""}]",It lives a quiet life on mountains that are<br />perpetually covered in snow. It hides itself<br />by whipping up blizzards.,Metal,3,
A2a-022,A2a,22,Glaceon ex,A2a,Triumphant Light,Double Rare,Water,Pokemon,a2a-22-glaceon-ex,140,Stage 1,Eevee,"[{""info"": ""{WWC} Freezing Wind 90"", ""effect"": """"}]","[{""info"": ""Snowy Terrain"", ""effect"": ""During Pok\u00e9mon Checkup, if this Pok\u00e9mon is in the Active Spot, do 10 damage to your opponent's Active Pok\u00e9mon.""}]",,Metal,1,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A2a-023,A2a,23,Origin Forme Palkia,A2a,Triumphant Light,Rare,Water,Pokemon,a2a-23-palkia,120,Basic,,"[{""info"": ""{WWW} Zone Smash 60+"", ""effect"": ""Flip a coin. If heads, this attack does 60 more damage.""}]",[],It soars across the sky in a form that greatly resembles the<br />creator of all things. Perhaps this imitation of appearance is<br />Palkia’s strategy for gaining Arceus’s powers.,Lightning,2,
A2a-024,A2a,24,Phione,A2a,Triumphant Light,Uncommon,Water,Pokemon,a2a-24-phione,60,Basic,,"[{""info"": ""{WW} Water Pulse 40"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Asleep.""}]",[],"When the water warms, they inflate the flotation sac<br />on their heads and drift languidly on the sea<br />in packs.",Lightning,1,
A2a-025,A2a,25,Pikachu,A2a,Triumphant Light,Common,Lightning,Pokemon,a2a-25-pikachu,60,Basic,,"[{""info"": ""{L} Spark 10"", ""effect"": ""This attack also does 10 damage to 1 of your opponent's Benched Pok\u00e9mon.""}]",[],"When it is angered, it immediately discharges the<br />energy stored in the pouches in its cheeks.",Fighting,1,
A2a-026,A2a,26,Raichu,A2a,Triumphant Light,Rare,Lightning,Pokemon,a2a-26-raichu,90,Stage 1,Pikachu,"[{""info"": ""{LL} Spark 40"", ""effect"": ""This attack also does 20 damage to 1 of your opponent's Benched Pok\u00e9mon.""}]","[{""info"": ""Resilience Link"", ""effect"": ""If you have Arceus or Arceus ex in play, this Pok\u00e9mon takes \u221230 damage from attacks.""}]","Its tail discharges electricity into the ground,<br />protecting it from getting shocked.",Fighting,1,
A2a-027,A2a,27,Electrike,A2a,Triumphant Light,Common,Lightning,Pokemon,a2a-27-electrike,60,Basic,,"[{""info"": ""{L} Zap Kick 20"", ""effect"": """"}]",[],It stores static electricity in its fur for discharging.<br />It gives off sparks if a storm approaches.,Fighting,1,
A2a-028,A2a,28,Manectric,A2a,Triumphant Light,Uncommon,Lightning,Pokemon,a2a-28-manectric,90,Stage 1,Electrike,"[{""info"": ""{L} Flash 40"", ""effect"": ""During your opponent's next turn, if the Defending Pok\u00e9mon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.""}]",[],"It stimulates its own muscles with electricity, so<br />it can move quickly. It eases its soreness with<br />electricity, too, so it can recover quickly as well.",Fighting,1,
A2a-029,A2a,29,Clefairy,A2a,Triumphant Light,Common,Psychic,Pokemon,a2a-29-clefairy,60,Basic,,"[{""info"": ""{PC} Smack 30"", ""effect"": """"}]",[],It is said that happiness will come to those who<br />see a gathering of Clefairy dancing under a<br />full moon.,Metal,1,
A2a-030,A2a,30,Clefable,A2a,Triumphant Light,Uncommon,Psychic,Pokemon,a2a-30-clefable,100,Stage 1,Clefairy,"[{""info"": ""{PCC} Moonblast 60"", ""effect"": ""During your opponent's next turn, attacks used by the Defending Pok\u00e9mon do \u221230 damage.""}]",[],"A timid fairy Pokémon that is rarely seen, it will<br />run and hide the moment it senses people.",Metal,2,
A2a-031,A2a,31,Gastly,A2a,Triumphant Light,Common,Psychic,Pokemon,a2a-31-gastly,50,Basic,,"[{""info"": ""{C} Astonish"", ""effect"": ""Flip a coin. If heads, your opponent reveals a random card from their hand and shuffles it into their deck.""}]",[],"It wraps its opponent in its gas-like body,<br />slowly weakening its prey by poisoning it<br />through the skin.",Darkness,1,
A2a-032,A2a,32,Haunter,A2a,Triumphant Light,Common,Psychic,Pokemon,a2a-32-haunter,80,Stage 1,Gastly,"[{""info"": ""{PP} Mumble 40"", ""effect"": """"}]",[],It likes to lurk in the dark and tap shoulders<br />with a gaseous hand. Its touch causes endless<br />shuddering.,Darkness,1,
A2a-033,A2a,33,Gengar,A2a,Triumphant Light,Uncommon,Psychic,Pokemon,a2a-33-gengar,140,Stage 2,Haunter,"[{""info"": ""{PP} Hypnoblast 70"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Asleep.""}]",[],"To steal the life of its target, it slips into<br />the prey’s shadow and silently waits for<br />an opportunity.",Darkness,1,
A2a-034,A2a,34,Unown,A2a,Triumphant Light,Uncommon,Psychic,Pokemon,a2a-34-unown,60,Basic,,"[{""info"": ""{C} Hidden Power 20"", ""effect"": """"}]","[{""info"": ""CHECK"", ""effect"": ""Once during your turn, you may choose either player. Look at the top card of that player's deck.""}]","Its flat, thin body is always stuck on walls. Its shape<br />appears to have some meaning.",Darkness,1,
A2a-035,A2a,35,Rotom,A2a,Triumphant Light,Rare,Psychic,Pokemon,a2a-35-rotom,70,Basic,,"[{""info"": ""{C} Dash Attack"", ""effect"": ""This attack does 20 damage to 1 of your opponent's Benched Pok\u00e9mon.""}]","[{""info"": ""Speed Link"", ""effect"": ""If you have Arceus or Arceus ex in play, this Pok\u00e9mon has no Retreat Cost.""}]",Its electricity-like body can enter some kinds<br />of machines and take control in order to make<br />mischief.,Darkness,1,
A2a-036,A2a,36,Sudowoodo,A2a,Triumphant Light,Uncommon,Fighting,Pokemon,a2a-36-sudowoodo,80,Basic,,"[{""info"": ""{F} Fighting Headbutt 20+"", ""effect"": ""If your opponent's Active Pok\u00e9mon is a Pok\u00e9mon ex, this attack does 30 more damage.""}]",[],"Although it always pretends to be a tree,<br />its composition appears more similar to<br />rock than to vegetation.",Grass,2,
A2a-037,A2a,37,Phanpy,A2a,Triumphant Light,Common,Fighting,Pokemon,a2a-37-phanpy,60,Basic,,"[{""info"": ""{F} Rollout 20"", ""effect"": """"}]",[],"This Pokémon lives and nests on a riverbank.<br />After playing in the mud, it won’t be able to<br />settle down unless it washes its body.",Grass,2,
A2a-038,A2a,38,Donphan,A2a,Triumphant Light,Uncommon,Fighting,Pokemon,a2a-38-donphan,120,Stage 1,Phanpy,"[{""info"": ""{FFF} Rolling Spin 60"", ""effect"": ""During your next turn, this Pok\u00e9mon's Rolling Spin attack does +60 damage.""}]",[],"Donphan is covered in tough hide, so even being<br />hit by a car won’t faze this Pokémon. However, it<br />is extremely susceptible to rain.",Grass,3,
A2a-039,A2a,39,Larvitar,A2a,Triumphant Light,Common,Fighting,Pokemon,a2a-39-larvitar,60,Basic,,"[{""info"": ""{FC} Corkscrew Punch 30"", ""effect"": """"}]",[],"Born deep underground, this Pokémon becomes<br />a pupa after eating enough dirt to make a<br />mountain.",Grass,1,
A2a-040,A2a,40,Pupitar,A2a,Triumphant Light,Uncommon,Fighting,Pokemon,a2a-40-pupitar,80,Stage 1,Larvitar,"[{""info"": ""{FCC} Speed Attack 50"", ""effect"": """"}]",[],"Its shell is as hard as bedrock, and it is also very<br />strong. Its thrashing can topple a mountain.",Grass,1,
A2a-041,A2a,41,Tyranitar,A2a,Triumphant Light,Rare,Fighting,Pokemon,a2a-41-tyranitar,160,Stage 2,Pupitar,"[{""info"": ""{FFFC} Land Crush 130"", ""effect"": """"}]","[{""info"": ""Power Link"", ""effect"": ""If you have Arceus or Arceus ex in play, attacks used by this Pok\u00e9mon do +30 damage to your opponent's Active Pok\u00e9mon.""}]","Extremely strong, it can change the landscape.<br />It is so insolent that it doesn’t care about others.",Grass,4,
A2a-042,A2a,42,Nosepass,A2a,Triumphant Light,Common,Fighting,Pokemon,a2a-42-nosepass,80,Basic,,"[{""info"": ""{C} Tackle 10"", ""effect"": """"}]",[],"It moves less than an inch a year, but when<br />it’s in a jam, it will spin and drill down into the<br />ground in a split second.",Grass,3,
A2a-043,A2a,43,Meditite,A2a,Triumphant Light,Common,Fighting,Pokemon,a2a-43-meditite,60,Basic,,"[{""info"": ""{F} Kick 20"", ""effect"": """"}]",[],It never skips its daily yoga training. It heightens<br />its inner strength through meditation.,Psychic,1,
A2a-044,A2a,44,Medicham,A2a,Triumphant Light,Uncommon,Fighting,Pokemon,a2a-44-medicham,100,Stage 1,Meditite,"[{""info"": ""{F} Kick Shot 80"", ""effect"": ""Flip a coin. If tails, this attack does nothing.""}]",[],"Through yoga training, it gained the psychic<br />power to predict its foe’s next move.",Psychic,1,
A2a-045,A2a,45,Gible,A2a,Triumphant Light,Common,Fighting,Pokemon,a2a-45-gible,60,Basic,,"[{""info"": ""{F} Tackle 20"", ""effect"": """"}]",[],"It skulks in caves, and when prey or an enemy<br />passes by, it leaps out and chomps them.<br />The force of its attack sometimes chips its teeth.",Grass,1,
A2a-046,A2a,46,Gabite,A2a,Triumphant Light,Common,Fighting,Pokemon,a2a-46-gabite,80,Stage 1,Gible,"[{""info"": ""{F} Sharp Scythe 30"", ""effect"": """"}]",[],"In rare cases, it molts and sheds its scales.<br />Medicine containing its scales as an ingredient<br />will make a weary body feel invigorated.",Grass,1,
A2a-047,A2a,47,Garchomp ex,A2a,Triumphant Light,Double Rare,Fighting,Pokemon,a2a-47-garchomp-ex,170,Stage 2,Gabite,"[{""info"": ""{F} Linear Attack"", ""effect"": ""This attack does 50 damage to 1 of your opponent's Pok\u00e9mon.""}, {""info"": ""{FFC} Dragon Claw 100"", ""effect"": """"}]",[],,Grass,1,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A2a-048,A2a,48,Zubat,A2a,Triumphant Light,Common,Darkness,Pokemon,a2a-48-zubat,50,Basic,,"[{""info"": ""{D} Bite 20"", ""effect"": """"}]",[],"It emits ultrasonic waves from its mouth to check<br />its surroundings. Even in tight caves, Zubat flies<br />around with skill.",Fighting,1,
A2a-049,A2a,49,Golbat,A2a,Triumphant Light,Common,Darkness,Pokemon,a2a-49-golbat,80,Stage 1,Zubat,"[{""info"": ""{D} Bite 30"", ""effect"": """"}]",[],"It loves to drink other creatures’ blood. It’s said<br />that if it finds others of its kind going hungry,<br />it sometimes shares the blood it’s gathered.",Fighting,1,
A2a-050,A2a,50,Crobat,A2a,Triumphant Light,Rare,Darkness,Pokemon,a2a-50-crobat,110,Stage 2,Golbat,"[{""info"": ""{D} Darkness Fang 50"", ""effect"": """"}]","[{""info"": ""Cunning Link"", ""effect"": ""Once during your turn, if you have Arceus or Arceus ex in play, you may do 30 damage to your opponent's Active Pok\u00e9mon.""}]","Both of its legs have turned into wings. Without a<br />sound, Crobat flies swiftly toward its prey and<br />sinks its fangs into the nape of its target’s neck.",Fighting,0,
A2a-051,A2a,51,Croagunk,A2a,Triumphant Light,Common,Darkness,Pokemon,a2a-51-croagunk,60,Basic,,"[{""info"": ""{D} Beat 20"", ""effect"": """"}]",[],"Inflating its poison sacs, it fills the area with an<br />odd sound and hits flinching opponents with a<br />poison jab.",Fighting,1,
A2a-052,A2a,52,Toxicroak,A2a,Triumphant Light,Uncommon,Darkness,Pokemon,a2a-52-toxicroak,100,Stage 1,Croagunk,"[{""info"": ""{D} Toxic"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Poisoned. Do 20 damage to this Pok\u00e9mon instead of the usual amount for this Special Condition.""}]",[],"Swaying and dodging the attacks of its foes, it<br />weaves its flexible body in close, then lunges<br />out with its poisonous claws.",Fighting,1,
A2a-053,A2a,53,Magnemite,A2a,Triumphant Light,Common,Metal,Pokemon,a2a-53-magnemite,60,Basic,,"[{""info"": ""{M} Tackle 20"", ""effect"": """"}]",[],"The electromagnetic waves emitted by the units<br />at the sides of its head expel antigravity, which<br />allows it to float.",Fire,1,
A2a-054,A2a,54,Magneton,A2a,Triumphant Light,Common,Metal,Pokemon,a2a-54-magneton,90,Stage 1,Magnemite,"[{""info"": ""{MC} Rolling Attack 30"", ""effect"": """"}]",[],Three Magnemite are linked by a strong magnetic<br />force. Earaches will occur if you get too close.,Fire,2,
A2a-055,A2a,55,Magnezone,A2a,Triumphant Light,Rare,Metal,Pokemon,a2a-55-magnezone,140,Stage 2,Magneton,"[{""info"": ""{MMC} Power Beam 80"", ""effect"": """"}]","[{""info"": ""Resilience Link"", ""effect"": ""If you have Arceus or Arceus ex in play, this Pok\u00e9mon takes \u221230 damage from attacks.""}]","As it zooms through the sky, this Pokémon seems<br />to be receiving signals of unknown origin while<br />transmitting signals of unknown purpose.",Fire,2,
A2a-056,A2a,56,Mawile,A2a,Triumphant Light,Common,Metal,Pokemon,a2a-56-mawile,70,Basic,,"[{""info"": ""{C} Iron Beam Breaker 20+"", ""effect"": ""If your opponent's Active Pok\u00e9mon is a {M} Pok\u00e9mon, this attack does 30 more damage.""}]",[],"It uses its docile-looking face to lull foes into<br />complacency, then bites with its huge,<br />relentless jaws.",Fire,1,
A2a-057,A2a,57,Probopass ex,A2a,Triumphant Light,Double Rare,Metal,Pokemon,a2a-57-probopass-ex,160,Stage 1,Nosepass,"[{""info"": ""{MMC} Defensive Unit 90"", ""effect"": ""During your opponent's next turn, this Pok\u00e9mon takes \u221220 damage from attacks.""}]",[],,Fire,3,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A2a-058,A2a,58,Bronzor,A2a,Triumphant Light,Common,Metal,Pokemon,a2a-58-bronzor,60,Basic,,"[{""info"": ""{C} Ram 10"", ""effect"": """"}]",[],Ancient people believed that the pattern on<br />Bronzor’s back contained a mysterious power.,Fire,1,
A2a-059,A2a,59,Bronzong,A2a,Triumphant Light,Uncommon,Metal,Pokemon,a2a-59-bronzong,120,Stage 1,Bronzor,"[{""info"": ""{CCC} Psychic 50+"", ""effect"": ""This attack does 20 more damage for each Energy attached to your opponent's Active Pok\u00e9mon.""}]",[],"In ages past, this Pokémon was revered as a<br />bringer of rain. It was found buried in the ground.",Fire,3,
A2a-060,A2a,60,Origin Forme Dialga,A2a,Triumphant Light,Rare,Metal,Pokemon,a2a-60-dialga,120,Basic,,"[{""info"": ""{MMC} Time Mash 100"", ""effect"": ""Flip a coin. If tails, during your next turn, this Pok\u00e9mon can't attack.""}]",[],Radiant light caused Dialga to take on a form bearing a striking<br />resemblance to the creator Pokémon. Dialga now wields such<br />colossal strength that one must conclude this is its true form.,Fire,2,
A2a-061,A2a,61,Giratina,A2a,Triumphant Light,Rare,Dragon,Pokemon,a2a-61-giratina,120,Basic,,"[{""info"": ""{GPC} Crisis Dive 120"", ""effect"": ""Discard 2 random Energy from this Pok\u00e9mon.""}]",[],"This Pokémon is said to live in a world on the<br />reverse side of ours, where common knowledge is<br />distorted and strange.",none,3,
A2a-062,A2a,62,Eevee,A2a,Triumphant Light,Common,Colorless,Pokemon,a2a-62-eevee,60,Basic,,"[{""info"": ""{CC} Tail Whap 30"", ""effect"": """"}]",[],Its ability to evolve into many forms allows it to<br />adapt smoothly and perfectly to any environment.,Fighting,1,
A2a-063,A2a,63,Snorlax,A2a,Triumphant Light,Uncommon,Colorless,Pokemon,a2a-63-snorlax,140,Basic,,"[{""info"": ""{CCCC} Collapse 100"", ""effect"": ""This Pok\u00e9mon is now Asleep.""}]",[],"It is not satisfied unless it eats over 880 pounds<br />of food every day. When it is done eating, it<br />goes promptly to sleep.",Fighting,4,
A2a-064,A2a,64,Hoothoot,A2a,Triumphant Light,Common,Colorless,Pokemon,a2a-64-hoothoot,60,Basic,,"[{""info"": ""{C} Peck 20"", ""effect"": """"}]",[],"It always stands on one foot. It changes feet so<br />fast, the movement can rarely be seen.",Lightning,1,
A2a-065,A2a,65,Noctowl,A2a,Triumphant Light,Uncommon,Colorless,Pokemon,a2a-65-noctowl,100,Stage 1,Hoothoot,"[{""info"": ""{CC} Silent Wing 50"", ""effect"": ""Your opponent reveals their hand.""}]",[],Its eyes are specially developed to enable it to<br />see clearly even in murky darkness and minimal light.,Lightning,1,
A2a-066,A2a,66,Starly,A2a,Triumphant Light,Common,Colorless,Pokemon,a2a-66-starly,60,Basic,,"[{""info"": ""{C} Glide 20"", ""effect"": """"}]",[],"They flock around mountains and fields, chasing<br />after bug Pokémon. Their singing is noisy and<br />annoying.",Lightning,1,
A2a-067,A2a,67,Staravia,A2a,Triumphant Light,Common,Colorless,Pokemon,a2a-67-staravia,80,Stage 1,Starly,"[{""info"": ""{C} Wing Attack 30"", ""effect"": """"}]",[],"Recognizing their own weakness, they always live<br />in a group. When alone, a Staravia cries noisily.",Lightning,1,
A2a-068,A2a,68,Staraptor,A2a,Triumphant Light,Uncommon,Colorless,Pokemon,a2a-68-staraptor,150,Stage 2,Staravia,"[{""info"": ""{CCC} Brave Bird 130"", ""effect"": ""This Pok\u00e9mon also does 20 damage to itself.""}]",[],"When Staravia evolve into Staraptor, they leave<br />the flock to live alone. They have sturdy wings.",Lightning,2,
